Wick Airport
Location  3365E 9522N 36m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1951   1    5.0     1.0       8    66.4    60.9
   1951   2    5.6     0.6       8    88.1    56.2
   1951   3    6.0     0.6      14    92.7   102.1
   1951   4    7.9     1.3       7    62.3   161.4
   1951   5   10.1     4.7       2    11.6   200.0
   1951   6   13.1     6.7       0    21.2   180.5
   1951   7   16.0    10.0       0    94.2   121.6
   1951   8   15.4     9.7       0    75.4   145.7
   1951   9   14.6     9.3       0    36.6   138.0
   1951  10   12.6     7.9       1    48.6    83.6
   1951  11    9.4     4.5       2   129.6    50.0
   1951  12    6.7     1.8       9    61.9    51.8
   1952   1    3.9    -1.6      21    93.3    63.9
   1952   2    5.7     0.0      15    61.8    72.3
   1952   3    7.6     2.6       2    71.2   122.7
   1952   4   10.9     4.5       1    12.4   177.5
   1952   5   12.0     7.0       0    46.0   115.2
   1952   6   13.6     6.9       0    74.2   136.0
   1952   7   15.7     9.3       0    40.7   166.1
   1952   8   15.1     9.9       0    88.4   107.6
   1952   9   11.9     6.0       0    62.1    94.3
   1952  10   10.3     5.4       2    88.6    96.1
   1952  11    6.2     0.7      11    90.6    55.3
   1952  12    5.5     0.6      13    92.0    29.2
   1953   1    7.0     2.4       7    71.2    31.6
   1953   2    7.5     2.0       5    39.6    84.1
   1953   3    9.4     2.4       4    32.1   151.2
   1953   4    8.5     1.7       9    54.4   163.9
   1953   5   12.3     6.1       0    65.0   149.2
   1953   6   13.9     8.8       0    41.7   136.9
   1953   7   15.1     9.8       0   104.6    98.7
   1953   8   16.4     9.7       0    73.1   155.4
   1953   9   15.2    10.1       0    53.1   115.5
   1953  10   12.4     7.8       0    29.8    92.5
   1953  11    9.9     4.7       0    62.8    55.8
   1953  12    8.1     3.7       2    58.5    41.8
   1954   1    5.8     1.5       6    47.2    29.3
   1954   2    5.1     0.6      10    47.8    77.8
   1954   3    7.0     2.2       4    53.9   102.6
   1954   4   10.2     3.1       3    28.0   210.3
   1954   5   11.5     5.8       1    69.4   138.2
   1954   6   13.5     8.1       0    86.7   117.8
   1954   7   15.0     9.2       0    78.9   154.6
   1954   8   15.0     9.5       0    59.7   115.4
   1954   9   13.3     6.8       1    69.6   132.0
   1954  10   11.7     5.6       0   143.9    92.8
   1954  11    8.4     3.2       2   113.6    42.0
   1954  12    7.4     2.3       7   139.4    21.5
   1955   1    4.3    -0.5      13    94.1    30.4
   1955   2    3.1    -2.4      22    79.4    84.5
   1955   3    6.2     0.6      10    41.6   113.1
   1955   4   11.3     4.1       2    33.5   177.1
   1955   5   10.2     3.5       2    64.9   207.2
   1955   6   13.8     7.1       0    14.5   220.1
   1955   7   18.1     9.8       0     9.0   200.6
   1955   8   17.3    11.1       0    14.6   128.2
   1955   9   15.9     9.1       0    82.6   133.6
   1955  10   10.7     4.8       3   103.7    72.0
   1955  11    9.7     4.4       2    58.6    47.3
   1955  12    5.9     0.3       9   123.5    31.1
   1956   1    4.8    -0.8      15   138.2    37.0
   1956   2    5.0    -1.0      16    46.8    55.4
   1956   3    6.6     2.0       5    41.3    96.6
   1956   4    8.5     1.2      11    42.9   185.8
   1956   5   13.2     6.1       0    36.2   170.6
   1956   6   13.0     6.8       0    60.6   170.4
   1956   7   14.8     9.2       0    91.9   145.8
   1956   8   13.8     7.7       0    70.0   145.8
   1956   9   13.8     9.1       0    48.0    79.0
   1956  10   11.3     5.8       0    69.4    97.3
   1956  11    8.8     3.7       3    93.1    30.0
   1956  12    7.9     2.7       1    87.0    22.4
   1957   1    7.6     1.9       5    78.1    54.0
   1957   2    6.0     0.3       8    30.4    83.3
   1957   3    9.2     4.2       1    88.3    90.0
   1957   4   10.8     3.4       2    26.2   181.9
   1957   5   10.9     4.6       2    33.7   176.5
   1957   6   14.2     6.8       0    77.1   189.0
   1957   7   14.2     9.9       0   102.2    74.0
   1957   8   14.7     9.7       0   130.2   125.9
   1957   9   12.7     7.3       0    82.6   112.4
   1957  10   12.2     5.7       0    51.4    83.9
   1957  11    8.8     3.9       2    54.6    35.6
   1957  12    6.4     1.7       6   102.6    47.6
   1958   1    5.2    -0.9      15   104.1    34.8
   1958   2    5.1    -1.1      17   127.2    61.7
   1958   3    4.7    -0.2      14    74.5   105.0
   1958   4    9.6     2.6       3    37.6   156.8
   1958   5   10.5     4.1       0    82.6   212.0
   1958   6   13.3     8.2       0    23.1   160.4
   1958   7   15.7     9.5       0    54.4   163.0
   1958   8   15.1    10.2       0    81.1   102.1
   1958   9   15.2    10.4       0    21.4   138.7
   1958  10   12.7     6.9       0    88.4   101.5
   1958  11    9.8     3.5       4    34.2    69.8
   1958  12    6.3     1.5       8    87.2    24.7
   1959   1    3.6    -2.3      25   192.9    60.5
   1959   2    7.8     1.4       6     8.5    98.6
